"","id","sp","trait"
"1859","392416","spp_785",0.439047175692394
"1860","124566","spp_250",0.454220989486203
"1861","977142","spp_1955",0.363543333020061
"1867","572486","spp_1145",0.364111002301797
"1868","285990","spp_572",0.497385260881856
"1874","388832","spp_778",0.445928472327068
"1878","127348","spp_255",0.44024863652885
"1879","676630","spp_1354",0.479228157550097
"1881","453409","spp_907",0.389689369592816
"1888","151400","spp_303",0.488854575203732
"1891","281540","spp_564",0.400859429035336
"1893","314270","spp_629",0.410721232648939
"1894","650069","spp_1301",0.353492929367349
"1895","306904","spp_614",0.408800775418058
"1899","938671","spp_1878",0.486302195349708
"1901","91879","spp_184",0.481879258295521
"1905","353487","spp_707",0.450481411069632
"1906","778408","spp_1557",0.329684880329296
"1907","741397","spp_1483",0.400979549856856
"1909","807063","spp_1615",0.377312563359737
"1910","153443","spp_307",0.389783077174798
"1913","332071","spp_665",0.375678528333083
"1916","937856","spp_1876",0.379905195208266
"1919","452271","spp_905",0.428638434037566
"1923","717041","spp_1435",0.364045967813581
"1929","342261","spp_685",0.36970187863335
"1935","824020","spp_1649",0.305611939635128
"1936","646549","spp_1294",0.343917249003425
"1937","660619","spp_1322",0.447787296958268
"1938","889403","spp_1779",0.435756207909435
"1944","731272","spp_1463",0.451277104904875
"1947","927301","spp_1855",0.275777772767469
"1951","237172","spp_475",0.471204775152728
"1959","324443","spp_649",0.509799290681258
"1960","48146","spp_97",0.480063409777358
"1963","343817","spp_688",0.387879765126854
"1965","127061","spp_255",0.44024863652885
"1966","990218","spp_1981",0.392798555782065
"1968","621228","spp_1243",0.546012189937755
"1973","388795","spp_778",0.445928472327068
"1974","263014","spp_527",0.423308877041563
"1978","241865","spp_484",0.363528111483902
"1983","543364","spp_1087",0.392392940120772
"1985","833479","spp_1667",0.403955338755623
"1987","447459","spp_895",0.496419689618051
"1996","889041","spp_1779",0.435756207909435
"2000","385344","spp_771",0.454025825718418
"2007","274057","spp_549",0.371620655525476
"2009","755920","spp_1512",0.421014342689887
"2010","725708","spp_1452",0.479206844931468
"2014","70981","spp_142",0.326087945140898
"2015","388795","spp_778",0.445928472327068
"2019","274213","spp_549",0.371620655525476
"2022","951943","spp_1904",0.430081611033529
"2024","118887","spp_238",0.413553551537916
"2027","900882","spp_1802",0.494011666625738
"2028","490301","spp_981",0.390861162217334
"2029","237189","spp_475",0.471204775152728
"2037","557890","spp_1116",0.466174053959548
"2040","617001","spp_1235",0.332645846996456
"2046","132950","spp_266",0.454023540019989
"2049","912275","spp_1825",0.396001171553507
"2050","624131","spp_1249",0.45607492281124
"2051","49657","spp_100",0.335040841018781
"2052","377043","spp_755",0.403937705792487
"2056","153485","spp_307",0.389783077174798
"2057","667216","spp_1335",0.321500947000459
"2065","88847","spp_178",0.361292689107358
"2068","897897","spp_1796",0.421134191332385
"2072","632795","spp_1266",0.407327406108379
"2076","344298","spp_689",0.399220997467637
"2083","865411","spp_1731",0.403372519416735
"2085","841581","spp_1684",0.448914966545999
"2088","634758","spp_1270",0.370815454283729
"2089","483706","spp_968",0.445242952089757
"2090","124566","spp_250",0.454220989486203
"2092","357125","spp_715",0.358323369873688
"2093","496979","spp_994",0.319533977191895
"2101","439423","spp_879",0.364738662960008
"2103","448438","spp_897",0.419699385063723
"2107","314139","spp_629",0.410721232648939
"2112","699395","spp_1399",0.439249911578372
"2113","207013","spp_415",0.35155316744931
"2116","63221","spp_127",0.504995237337425
"2118","31206","spp_63",0.415302788838744
"2119","113768","spp_228",0.362558089662343
"2122","657564","spp_1316",0.363490921910852
"2125","54613","spp_110",0.400144846877083
"2128","181789","spp_364",0.43104880861938
"2131","466475","spp_933",0.311658577760682
"2136","848557","spp_1698",0.511672854656354
"2137","241823","spp_484",0.363528111483902
"2142","634892","spp_1270",0.370815454283729
"2143","807105","spp_1615",0.377312563359737
"2148","303993","spp_608",0.404341007582843
"2151","921942","spp_1844",0.370968106901273
"2152","304993","spp_610",0.396362992469221
"2153","214228","spp_429",0.34031590889208
"2154","731300","spp_1463",0.451277104904875
"2159","538212","spp_1077",0.475079657742754
"2160","495485","spp_991",0.415512345964089
"2168","717850","spp_1436",0.431744714034721
"2170","709631","spp_1420",0.410669571254402
"2173","486399","spp_973",0.553105371305719
"2174","342269","spp_685",0.36970187863335
"2175","793782","spp_1588",0.419518566457555
"2176","113566","spp_228",0.362558089662343
"2178","267105","spp_535",0.387282853247598
"2180","580838","spp_1162",0.482963575515896
"2183","887329","spp_1775",0.389886275632307
"2187","996312","spp_1993",0.441884556785226
"2190","388737","spp_778",0.445928472327068
"2192","321334","spp_643",0.378489071968943
"2199","991461","spp_1983",0.404738378711045
"2204","73508","spp_148",0.486908240243793
"2206","503862","spp_1008",0.384457887150347
"2207","644269","spp_1289",0.433949142694473
"2208","187417","spp_375",0.457538367249072
"2209","990238","spp_1981",0.392798555782065
"2212","833267","spp_1667",0.403955338755623
"2213","893222","spp_1787",0.415593885816634
"2220","650011","spp_1301",0.353492929367349
"2222","681697","spp_1364",0.511558888014406
"2226","338412","spp_677",0.275677727768198
"2227","934078","spp_1869",0.404742210637778
"2229","677590","spp_1356",0.414845006307587
"2232","732305","spp_1465",0.376035615568981
"2234","556581","spp_1114",0.427823302103207
"2240","200469","spp_401",0.328124546445906
"2243","486733","spp_974",0.483040642691776
"2248","145199","spp_291",0.309805518016219
"2250","849230","spp_1699",0.425992690492421
"2252","113957","spp_228",0.362558089662343
"2256","355541","spp_712",0.326656053075567
"2257","163997","spp_328",0.459468998014927
"2258","40636","spp_82",0.366981732659042
"2259","931266","spp_1863",0.40187656134367
"2260","555339","spp_1111",0.477805404923856
"2261","60223","spp_121",0.423140692058951
"2265","475168","spp_951",0.371444566175342
"2266","190133","spp_381",0.391308368183672
"2267","41636","spp_84",0.360225877957419
"2269","811232","spp_1623",0.405145169002935
"2270","510637","spp_1022",0.398979217978194
"2273","889104","spp_1779",0.435756207909435
"2275","435837","spp_872",0.261502943467349
"2276","573723","spp_1148",0.444818797521293
"2277","447165","spp_895",0.496419689618051
"2281","716633","spp_1434",0.430989499902353
"2288","181789","spp_364",0.43104880861938
"2289","590732","spp_1182",0.396252809092402
"2291","649936","spp_1300",0.456285726511851
"2293","871640","spp_1744",0.376892035827041
"2299","453372","spp_907",0.389689369592816
"2300","118358","spp_237",0.484721568180248
"2306","207490","spp_415",0.35155316744931
"2310","963753","spp_1928",0.455625544069335
"2312","787942","spp_1576",0.391904608113691
"2313","10964","spp_22",0.379753580549732
"2315","655287","spp_1311",0.376354082487524
"2318","274569","spp_550",0.393069925019518
"2323","648029","spp_1297",0.41437891847454
"2324","40793","spp_82",0.366981732659042
"2328","397404","spp_795",0.326562076807022
"2331","811232","spp_1623",0.405145169002935
"2333","207168","spp_415",0.35155316744931
"2335","731571","spp_1464",0.339527912205085
"2336","459769","spp_920",0.345310757867992
"2338","937682","spp_1876",0.379905195208266
"2339","738806","spp_1478",0.5017894951161
"2341","734357","spp_1469",0.42360616941005
"2343","306145","spp_613",0.350183507427573
"2345","658703","spp_1318",0.444637711159885
"2349","503781","spp_1008",0.384457887150347
"2352","169280","spp_339",0.475769038312137
"2353","84738","spp_170",0.410716709448025
"2355","383891","spp_768",0.330259051639587
"2356","524395","spp_1049",0.358443386154249
"2359","537849","spp_1076",0.420440385350958
"2363","887226","spp_1775",0.389886275632307
"2365","903873","spp_1808",0.447673480724916
"2366","903542","spp_1808",0.447673480724916
"2373","490070","spp_981",0.390861162217334
"2374","769649","spp_1540",0.325231118360534
"2375","667768","spp_1336",0.396804011892527
"2380","453201","spp_907",0.389689369592816
"2384","538521","spp_1078",0.381311206379905
"2385","22192","spp_45",0.410225928295404
"2394","258623","spp_518",0.338162320200354
"2400","392358","spp_785",0.439047175692394
"2401","355887","spp_712",0.326656053075567
"2403","528718","spp_1058",0.497008115053177
"2409","459960","spp_920",0.345310757867992
"2414","60106","spp_121",0.423140692058951
"2422","190169","spp_381",0.391308368183672
"2430","60942","spp_122",0.48637577961199
"2432","612023","spp_1225",0.44724502088502
"2434","307027","spp_615",0.477114367764443
"2436","732286","spp_1465",0.376035615568981
"2437","312283","spp_625",0.377021747408435
"2439","481870","spp_964",0.451333619188517
"2440","538372","spp_1077",0.475079657742754
"2446","323371","spp_647",0.41138336295262
"2448","287393","spp_575",0.425518643809482
"2449","17068","spp_35",0.387345004826784
"2451","650415","spp_1301",0.353492929367349
"2455","486520","spp_974",0.483040642691776
"2457","395462","spp_791",0.505583690246567
"2460","215196","spp_431",0.380451056407765
"2463","699071","spp_1399",0.439249911578372
"2468","660770","spp_1322",0.447787296958268
"2472","4560","spp_10",0.532342084450647
"2473","573946","spp_1148",0.444818797521293
"2479","274620","spp_550",0.393069925019518
"2480","399330","spp_799",0.427436680300161
"2483","605640","spp_1212",0.428552407072857
"2490","893270","spp_1787",0.415593885816634
"2491","459941","spp_920",0.345310757867992
"2492","11053","spp_23",0.368951385840774
"2493","943811","spp_1888",0.349006871692836
"2506","951004","spp_1903",0.458628976717591
"2507","943869","spp_1888",0.349006871692836
"2511","571770","spp_1144",0.326023374684155
"2512","632613","spp_1266",0.407327406108379
"2513","399289","spp_799",0.427436680300161
"2515","453123","spp_907",0.389689369592816
"2516","816386","spp_1633",0.340225962223485
"2517","123630","spp_248",0.352873016148806
"2521","619433","spp_1239",0.370867818128318
"2523","734181","spp_1469",0.42360616941005
"2524","937696","spp_1876",0.379905195208266
"2526","510702","spp_1022",0.398979217978194
"2527","11108","spp_23",0.368951385840774
"2533","439182","spp_879",0.364738662960008
"2534","771234","spp_1543",0.4108604893554
"2536","171728","spp_344",0.333307022927329
"2537","865343","spp_1731",0.403372519416735
"2548","951395","spp_1903",0.458628976717591
"2551","224558","spp_450",0.439331344561651
"2552","781858","spp_1564",0.420534122735262
"2553","149391","spp_299",0.318494118517265
"2556","459502","spp_920",0.345310757867992
"2557","572486","spp_1145",0.364111002301797
"2560","60405","spp_121",0.423140692058951
"2561","668895","spp_1338",0.384858816396445
"2564","278218","spp_557",0.339411534601822
"2566","60942","spp_122",0.48637577961199
"2568","681957","spp_1364",0.511558888014406
"2571","11388","spp_23",0.368951385840774
"2573","584347","spp_1169",0.351505522150546
"2574","388818","spp_778",0.445928472327068
"2577","67956","spp_136",0.417101928265765
"2581","508570","spp_1018",0.425308896461502
"2584","22472","spp_45",0.410225928295404
"2585","959420","spp_1919",0.439915454946458
"2587","490081","spp_981",0.390861162217334
"2589","392157","spp_785",0.439047175692394
"2590","656130","spp_1313",0.457059109816328
"2591","573691","spp_1148",0.444818797521293
"2596","510736","spp_1022",0.398979217978194
"2600","529190","spp_1059",0.403337689582258
"2603","452821","spp_906",0.469535041600466
"2607","350811","spp_702",0.476211179047823
"2609","50793","spp_102",0.420965239172801
"2612","846584","spp_1694",0.392554005375132
"2613","240038","spp_481",0.408505797386169
"2614","820452","spp_1641",0.40327965747565
"2615","572361","spp_1145",0.364111002301797
"2617","837988","spp_1676",0.337778843706474
"2618","503641","spp_1008",0.384457887150347
"2622","46910","spp_94",0.407411669613793
"2623","334996","spp_670",0.310321782249957
"2625","666182","spp_1333",0.376112996367738
"2630","716505","spp_1434",0.430989499902353
"2631","342372","spp_685",0.36970187863335
"2632","50740","spp_102",0.420965239172801
"2633","84721","spp_170",0.410716709448025
"2635","148805","spp_298",0.355959011008963
"2641","11420","spp_23",0.368951385840774
"2644","96405","spp_193",0.337953590555117
"2648","666270","spp_1333",0.376112996367738
"2650","670994","spp_1342",0.349875977495685
"2651","307114","spp_615",0.477114367764443
"2655","510938","spp_1022",0.398979217978194
"2656","439308","spp_879",0.364738662960008
"2657","527225","spp_1055",0.369244974572212
"2659","725708","spp_1452",0.479206844931468
"2662","495020","spp_991",0.415512345964089
"2663","327261","spp_655",0.390918508404866
"2664","774171","spp_1549",0.475641387747601
"2665","634750","spp_1270",0.370815454283729
"2668","934078","spp_1869",0.404742210637778
"2671","943903","spp_1888",0.349006871692836
"2672","704042","spp_1409",0.439129052683711
"2673","951326","spp_1903",0.458628976717591
"2676","421717","spp_844",0.326822330709547
"2677","871628","spp_1744",0.376892035827041
"2679","419910","spp_840",0.368727888679132
"2681","509124","spp_1019",0.432088878005743
"2684","235381","spp_471",0.415633768541738
"2687","657844","spp_1316",0.363490921910852
"2691","648243","spp_1297",0.41437891847454
"2693","677825","spp_1356",0.414845006307587
"2699","123893","spp_248",0.352873016148806
"2700","267398","spp_535",0.387282853247598
"2701","866637","spp_1734",0.471988331759349
"2702","453465","spp_907",0.389689369592816
"2705","323371","spp_647",0.41138336295262
"2706","537752","spp_1076",0.420440385350958
"2709","383091","spp_767",0.248610071372241
"2711","240489","spp_481",0.408505797386169
"2712","127499","spp_255",0.44024863652885
"2716","274747","spp_550",0.393069925019518
"2717","127061","spp_255",0.44024863652885
"2725","181789","spp_364",0.43104880861938
"2728","536929","spp_1074",0.492903453530744
"2733","931012","spp_1863",0.40187656134367
"2736","510725","spp_1022",0.398979217978194
"2738","889448","spp_1779",0.435756207909435
"2741","228871","spp_458",0.409026453271508
"2746","130481","spp_261",0.308268239954486
"2754","274977","spp_550",0.393069925019518
"2755","503738","spp_1008",0.384457887150347
"2762","453494","spp_907",0.389689369592816
"2763","934204","spp_1869",0.404742210637778
"2767","709700","spp_1420",0.410669571254402
"2772","766997","spp_1534",0.429545355960727
"2774","118052","spp_237",0.484721568180248
"2778","215213","spp_431",0.380451056407765
"2782","395116","spp_791",0.505583690246567
